"DateTime","Players","Players Trend"
"2023-04-23 15:40:00",40760,17191.235670194008
"2023-04-23 15:50:00",36812,17161.865227485672
"2023-04-23 16:00:00",33164,17136.34027777778
"2023-04-23 16:10:00",29207,17112.439046654545
"2023-04-23 16:20:00",26304,17090.772824349653
"2023-04-23 16:30:00",24029,17069.70529513889
"2023-04-23 16:40:00",21996,17049.795331790127
"2023-04-23 16:50:00",20501,17031.520003169095
"2023-04-23 17:00:00",19182,17012.724268353177
"2023-04-23 17:10:00",17829,16994.85450424383
"2023-04-23 17:20:00",16876,16979.02678571429
"2023-04-23 17:30:00",15971,16963.33268229167
"2023-04-23 17:40:00",15063,16948.942825451944
"2023-04-23 17:50:00",14316,16936.233923748903
"2023-04-23 18:00:00",13709,16924.598999669317
"2023-04-23 18:10:00",13031,16913.33081872796
"2023-04-23 18:20:00",12414,16902.766734182103
"2023-04-23 18:30:00",11945,16893.27835648149
"2023-04-23 18:40:00",11372,16883.735532407416
"2023-04-23 18:50:00",10949,16875.710362240967
"2023-04-23 19:00:00",10620,16868.255270337308
"2023-04-23 19:10:00",10231,16860.58400159833
"2023-04-23 19:20:00",9835,16853.022789903003
"2023-04-23 19:30:00",9531,16845.661168981485
"2023-04-23 19:40:00",9095,16838.423108190036
"2023-04-23 19:50:00",8827,16831.95265308091
"2023-04-23 20:00:00",8548,16825.776124338627
"2023-04-23 20:10:00",8144,16819.569179205246
"2023-04-23 20:20:00",7911,16813.788077325837
"2023-04-23 20:30:00",7702,16807.670696924604
"2023-04-23 20:40:00",7424,16801.388310185186
"2023-04-23 20:50:00",7207,16795.602678571428
"2023-04-23 21:00:00",7026,16789.97098214286
"2023-04-23 21:10:00",6709,16784.170907049163
"2023-04-23 21:20:00",6504,16779.03734016755
"2023-04-23 21:30:00",6296,16774.1851541832
"2023-04-23 21:40:00",6090,16769.43965636023
"2023-04-23 21:50:00",5813,16764.521291473768
"2023-04-23 22:00:00",5611,16759.633680555555
"2023-04-23 22:10:00",5396,16754.684420469577
"2023-04-23 22:20:00",5242,16750.15625688933
"2023-04-23 22:30:00",4993,16745.87609540344
"2023-04-23 22:40:00",4779,16741.986331569664
"2023-04-23 22:50:00",4618,16738.552786044977
"2023-04-23 23:00:00",4487,16735.46773726852
"2023-04-23 23:10:00",4288,16732.50226658951
"2023-04-23 23:20:00",4157,16729.661403218695
"2023-04-23 23:30:00",4094,16727.092819940477
"2023-04-23 23:40:00",4022,16724.888482418428
"2023-04-23 23:50:00",3884,16722.65215429343
"2023-04-24 00:00:00",3843,16720.93353174603
"2023-04-24 00:10:00",3786,16719.280502507718
"2023-04-24 00:20:00",3752,16717.710441468254
"2023-04-24 00:30:00",3805,16716.30178364749
"2023-04-24 00:40:00",3837,16714.619819223986
"2023-04-24 00:50:00",3885,16712.927662037036
"2023-04-24 01:00:00",3905,16711.516183035714
"2023-04-24 01:10:00",4002,16709.826864252645
"2023-04-24 01:20:00",4121,16707.91550925926
"2023-04-24 01:30:00",4179,16705.399222883596
"2023-04-24 01:40:00",4243,16702.888964671514
"2023-04-24 01:50:00",4345,16700.56670249118
"2023-04-24 02:00:00",4472,16698.10400132275
"2023-04-24 02:10:00",4637,16695.35310226521
"2023-04-24 02:20:00",4897,16692.54644786155
"2023-04-24 02:30:00",5120,16689.379557291664
"2023-04-24 02:40:00",5293,16685.74743716931
"2023-04-24 02:50:00",5507,16681.865788966046
"2023-04-24 03:00:00",5683,16678.131613756614
"2023-04-24 03:10:00",5786,16673.84945780974
"2023-04-24 03:20:00",5889,16669.425912147264
"2023-04-24 03:30:00",5968,16665.303891782405
"2023-04-24 03:40:00",6085,16661.373649691355
"2023-04-24 03:50:00",6301,16657.81975790895
"2023-04-24 04:00:00",6456,16653.984126984127
"2023-04-24 04:10:00",6698,16650.13858231371
"2023-04-24 04:20:00",7011,16646.1530602403
"2023-04-24 04:30:00",7368,16642.093140294313
"2023-04-24 04:40:00",7653,16636.90733851411
"2023-04-24 04:50:00",7923,16631.59816261574
"2023-04-24 05:00:00",8115,16626.603443287036
"2023-04-24 05:10:00",8293,16621.7819664903
"2023-04-24 05:20:00",8476,16616.561590608464
"2023-04-24 05:30:00",8604,16611.033792162696
"2023-04-24 05:40:00",8696,16605.81778411596
"2023-04-24 05:50:00",8827,16600.312713569223
"2023-04-24 06:00:00",9021,16594.032407407405
"2023-04-24 06:10:00",9033,16586.727117091046
"2023-04-24 06:20:00",9176,16579.78759507275
"2023-04-24 06:30:00",9389,16572.907355737432
"2023-04-24 06:40:00",9646,16565.612709435623
"2023-04-24 06:50:00",9830,16557.907886215824
"2023-04-24 07:00:00",9998,16549.82335069444
"2023-04-24 07:10:00",10200,16541.407383294747
"2023-04-24 07:20:00",10423,16532.74060295414
"2023-04-24 07:30:00",10638,16524.288721478173
"2023-04-24 07:40:00",10910,16516.09789048721
"2023-04-24 07:50:00",11272,16507.669084821428
"2023-04-24 08:00:00",11651,16498.87888558201
"2023-04-24 08:10:00",12007,16489.575706845237
"2023-04-24 08:20:00",12507,16480.33656442901
"2023-04-24 08:30:00",12786,16470.374069940477
"2023-04-24 08:40:00",13118,16460.632013337745
"2023-04-24 08:50:00",13278,16451.03256241733
"2023-04-24 09:00:00",13292,16441.449673445768
"2023-04-24 09:10:00",13473,16432.70725515322
"2023-04-24 09:20:00",13521,16423.322861552027
"2023-04-24 09:30:00",13631,16414.565755208336
"2023-04-24 09:40:00",13683,16405.63782104277
"2023-04-24 09:50:00",13810,16397.160449046514
"2023-04-24 10:00:00",13973,16388.557167658728
"2023-04-24 10:10:00",14053,16379.523630401232
"2023-04-24 10:20:00",14324,16370.55036100088
"2023-04-24 10:30:00",14800,16362.429460152116
"2023-04-24 10:40:00",15317,16353.76273148148
"2023-04-24 10:50:00",15938,16344.851503940696
"2023-04-24 11:00:00",16800,16335.527550429893
"2023-04-24 11:10:00",17910,16324.870056905864
"2023-04-24 11:20:00",19189,16313.329957561727
"2023-04-24 11:30:00",20727,16301.042627728175
"2023-04-24 11:40:00",22632,16287.808083939595
"2023-04-24 11:50:00",24709,16273.274233217591
"2023-04-24 12:00:00",27010,16256.8351521164
"2023-04-24 12:10:00",29782,16238.96500564925
"2023-04-24 12:20:00",32666,16219.361083553793
"2023-04-24 12:30:00",35692,16198.716745205027
"2023-04-24 12:40:00",38822,16176.856026785717
"2023-04-24 12:50:00",42126,16155.072310405649
"2023-04-24 13:00:00",45536,16131.124131944447
"2023-04-24 13:10:00",48950,16105.123925264552
"2023-04-24 13:20:00",52066,16077.716517857149
"2023-04-24 13:30:00",54498,16049.671358300267
"2023-04-24 13:40:00",57053,16023.46963872355
"2023-04-24 13:50:00",58713,15995.540151014115
"2023-04-24 14:00:00",59617,15967.28120866403
"2023-04-24 14:10:00",60037,15940.740596064823
"2023-04-24 14:20:00",60114,15914.725618661823
"2023-04-24 14:30:00",59619,15889.538349454373
"2023-04-24 14:40:00",58290,15866.474757495598
"2023-04-24 14:50:00",56417,15844.59989183753
"2023-04-24 15:00:00",53734,15825.387690145508
"2023-04-24 15:10:00",49460,15807.292865410056
"2023-04-24 15:20:00",45660,15789.986979166668
"2023-04-24 15:30:00",41835,15764.444547784395
"2023-04-24 15:40:00",37759,15742.246631117729
"2023-04-24 15:50:00",34412,15726.597039654984
"2023-04-24 16:00:00",30888,15712.95287698413
"2023-04-24 16:10:00",27120,15701.838362544095
"2023-04-24 16:20:00",24161,15692.396405147709
"2023-04-24 16:30:00",22023,15685.050564236113
"2023-04-24 16:40:00",20094,15677.952849426809
"2023-04-24 16:50:00",18360,15671.670848489859
"2023-04-24 17:00:00",17134,15667.62262318122
"2023-04-24 17:10:00",16021,15664.050075093695
"2023-04-24 17:20:00",15027,15660.33487654321
"2023-04-24 17:30:00",14303,15656.857390873018
"2023-04-24 17:40:00",13668,15653.477527006175
"2023-04-24 17:50:00",12988,15649.839116925708
"2023-04-24 18:00:00",12390,15646.428447420638
"2023-04-24 18:10:00",11804,15642.542624283513
"2023-04-24 18:20:00",11317,15635.54693011464
"2023-04-24 18:30:00",10828,15624.893280836644
"2023-04-24 18:40:00",10521,15616.40379739859
"2023-04-24 18:50:00",10139,15607.719497492286
"2023-04-24 19:00:00",9716,15599.433903769845
"2023-04-24 19:10:00",9303,15592.55124972443
"2023-04-24 19:20:00",8873,15587.026468805117
"2023-04-24 19:30:00",8585,15583.203238673945
"2023-04-24 19:40:00",8264,15580.986579585544
"2023-04-24 19:50:00",8014,15579.297994516097
"2023-04-24 20:00:00",7740,15578.351851851854
"2023-04-24 20:10:00",7366,15577.963955026458
"2023-04-24 20:20:00",7032,15578.208429783954
"2023-04-24 20:30:00",6787,15578.729910714288
"2023-04-24 20:40:00",6532,15579.115299823636
"2023-04-24 20:50:00",6282,15579.396077904545
"2023-04-24 21:00:00",6064,15579.36441798942
"2023-04-24 21:10:00",5836,15579.715808256176
"2023-04-24 21:20:00",5636,15580.060708774252
"2023-04-24 21:30:00",5437,15580.312003968254
"2023-04-24 21:40:00",5235,15580.504230048504
"2023-04-24 21:50:00",4988,15580.712508267196
"2023-04-24 22:00:00",4776,15580.985243055558
"2023-04-24 22:10:00",4599,15581.70129588294
"2023-04-24 22:20:00",4490,15582.688946759263
"2023-04-24 22:30:00",4350,15560.976448826063
"2023-04-24 22:40:00",4208,15540.101521164026
"2023-04-24 22:50:00",4087,15531.707737406308
"2023-04-24 23:00:00",3941,15531.197110615085
"2023-04-24 23:10:00",3755,15531.415957065701
"2023-04-24 23:20:00",3634,15531.739969135806
"2023-04-24 23:30:00",3620,15532.248480902781
"2023-04-24 23:40:00",3576,15532.914400077165
"2023-04-24 23:50:00",3530,15534.095785796962
"2023-04-25 00:00:00",3502,15535.257936507944
"2023-04-25 00:10:00",3488,15536.509465939158
"2023-04-25 00:20:00",3498,15538.062086640217
"2023-04-25 00:30:00",3511,15540.14452091601
"2023-04-25 00:40:00",3550,15542.918113425932
"2023-04-25 00:50:00",3689,15546.448330026458
"2023-04-25 01:00:00",3663,15549.90569196429
"2023-04-25 01:10:00",3702,15554.585754932765
"2023-04-25 01:20:00",3740,15559.818893298065
"2023-04-25 01:30:00",3834,15566.026661706353
"2023-04-25 01:40:00",3971,15573.202594521608
"2023-04-25 01:50:00",4083,15580.799889081794
"2023-04-25 02:00:00",4200,15589.287078373021
"2023-04-25 02:10:00",4376,15598.551139495155
"2023-04-25 02:20:00",4592,15607.947558421522
"2023-04-25 02:30:00",4750,15618.228515625004
"2023-04-25 02:40:00",4906,15629.580494929458
"2023-04-25 02:50:00",5158,15642.22107859348
"2023-04-25 03:00:00",5281,15655.067418981487
"2023-04-25 03:10:00",5405,15668.900921103399
"2023-04-25 03:20:00",5591,15683.908330577608
"2023-04-25 03:30:00",5728,15699.055472883601
"2023-04-25 03:40:00",5938,15714.590422453708
"2023-04-25 03:50:00",6089,15729.90794477514
"2023-04-25 04:00:00",6297,15745.85813492064
"2023-04-25 04:10:00",6540,15762.949074074077
"2023-04-25 04:20:00",6869,15781.050457451503
"2023-04-25 04:30:00",7070,15800.048001405428
"2023-04-25 04:40:00",7382,15821.514963624344
"2023-04-25 04:50:00",7744,15844.70554659943
"2023-04-25 05:00:00",7981,15868.339823082015
"2023-04-25 05:10:00",8133,15892.461605764995
"2023-04-25 05:20:00",8301,15916.741898148153
"2023-04-25 05:30:00",8519,15940.840742807544
"2023-04-25 05:40:00",8631,15964.539606757062
"2023-04-25 05:50:00",8670,15987.491240217156
"2023-04-25 06:00:00",8763,16010.248098544977
"2023-04-25 06:10:00",8902,16032.805641672181
"2023-04-25 06:20:00",9108,16055.030988205468
"2023-04-25 06:30:00",9272,16077.608651620372
"2023-04-25 06:40:00",9503,16100.026455026456
"2023-04-25 06:50:00",9695,16122.449883570327
"2023-04-25 07:00:00",9857,16145.045882936509
"2023-04-25 07:10:00",10058,16167.778204916227
"2023-04-25 07:20:00",10341,16190.564566798941
"2023-04-25 07:30:00",10629,16213.430131861773
"2023-04-25 07:40:00",10809,16235.940923996914
"2023-04-25 07:50:00",11088,16258.610349840168
"2023-04-25 08:00:00",11393,16281.937251984127
"2023-04-25 08:10:00",11687,16304.83751860119
"2023-04-25 08:20:00",12025,16327.955267581572
"2023-04-25 08:30:00",12277,16350.7603546627
"2023-04-25 08:40:00",12623,16374.306437389772
"2023-04-25 08:50:00",12829,16397.330222800927
"2023-04-25 09:00:00",12941,16420.216517857145
"2023-04-25 09:10:00",13007,16442.28106054343
"2023-04-25 09:20:00",13087,16464.405313051146
"2023-04-25 09:30:00",13141,16486.600591104503
"2023-04-25 09:40:00",13176,16508.367091049386
"2023-04-25 09:50:00",13239,16529.86990534061
"2023-04-25 10:00:00",13366,16551.780381944445
"2023-04-25 10:10:00",13404,16574.37611607143
"2023-04-25 10:20:00",13813,16597.87766617064
"2023-04-25 10:30:00",14153,16620.897538442463
"2023-04-25 10:40:00",14567,16644.559275793654
"2023-04-25 10:50:00",15115,16668.869002838408
"2023-04-25 11:00:00",15744,16694.00861855159
"2023-04-25 11:10:00",16754,16720.848283179017
"2023-04-25 11:20:00",17952,16749.690903328927
"2023-04-25 11:30:00",19347,16780.68139260913
"2023-04-25 11:40:00",21070,16814.604779817022
"2023-04-25 11:50:00",22840,16851.43895364859
"2023-04-25 12:00:00",25010,16892.62169312169
"2023-04-25 12:10:00",27541,16939.081586888227
"2023-04-25 12:20:00",30310,16992.34625771605
"2023-04-25 12:30:00",33217,17051.361555472886
"2023-04-25 12:40:00",36378,17115.52894896385
"2023-04-25 12:50:00",39290,17183.906859705694
"2023-04-25 13:00:00",42413,17257.947544642862
"2023-04-25 13:10:00",45610,17337.03246941138
"2023-04-25 13:20:00",48718,17420.807098765436
"2023-04-25 13:30:00",51511,17509.227141203708
"2023-04-25 13:40:00",53699,17599.269868827163
"2023-04-25 13:50:00",55454,17692.49683090829
"2023-04-25 14:00:00",56722,17788.031870039682
"2023-04-25 14:10:00",57262,17883.776468805114
"2023-04-25 14:20:00",57529,17979.320891203704
"2023-04-25 14:30:00",57323,18074.463944692463
"2023-04-25 14:40:00",56147,18166.900077160495
"2023-04-25 14:50:00",54521,18255.836347415127
"2023-04-25 15:00:00",51821,18337.845899470904
"2023-04-25 15:10:00",47563,18412.242724867727
"2023-04-25 15:20:00",41751,18471.725804673726
"2023-04-25 15:30:00",38443,18534.535838293657
"2023-04-25 15:40:00",35471,18544.51036155203
"2023-04-25 15:50:00",32491,18588.24681712963
"2023-04-25 16:00:00",29415,18627.981150793654
"2023-04-25 16:10:00",26030,18661.71199845679
"2023-04-25 16:20:00",23453,18690.501591435186
"2023-04-25 16:30:00",21320,18714.185577876986
"2023-04-25 16:40:00",19681,18734.213486552027
"2023-04-25 16:50:00",18381,18752.438943314595
"2023-04-25 17:00:00",17144,18767.042100694445
"2023-04-25 17:10:00",16023,18779.423276978614
"2023-04-25 17:20:00",14995,18789.9475308642
"2023-04-25 17:30:00",14162,18799.453993055555
"2023-04-25 17:40:00",13441,18806.81079144621
"2023-04-25 17:50:00",12807,18813.151472249778
"2023-04-25 18:00:00",12064,18818.184110449736
"2023-04-25 18:10:00",10749,18820.744695216046
"2023-04-25 18:20:00",9487,18823.504147376545
"2023-04-25 18:30:00",9331,18829.94094122024
"2023-04-25 18:40:00",8961,18834.51780202822
"2023-04-25 18:50:00",8710,18838.60203441909
"2023-04-25 19:00:00",8600,18842.555307539686
"2023-04-25 19:10:00",8496,18845.799296599427
"2023-04-25 19:20:00",8425,18848.762924382718
"2023-04-25 19:30:00",8427,18851.193514384922
"2023-04-25 19:40:00",8212,18852.374428185627
"2023-04-25 19:50:00",8121,18853.23301435736
"2023-04-25 20:00:00",7954,18853.0851521164
"2023-04-25 20:10:00",7769,18852.599640376982
"2023-04-25 20:20:00",7515,18851.74995866402
"2023-04-25 20:30:00",7231,18850.825303819445
"2023-04-25 20:40:00",6972,18850.02704750882
"2023-04-25 20:50:00",6675,18849.080894510582
"2023-04-25 21:00:00",6497,18848.37669477513
"2023-04-25 21:10:00",6267,18847.511918540564
"2023-04-25 21:20:00",6044,18846.52998236331
"2023-04-25 21:30:00",5832,18845.512535135582
"2023-04-25 21:40:00",5620,18844.263020833332
"2023-04-25 21:50:00",5394,18842.993034887564
"2023-04-25 22:00:00",5261,18841.74565972222
"2023-04-25 22:10:00",5122,18840.572789214064
"2023-04-25 22:20:00",,18824.551663084214
"2023-04-25 22:30:00",,18829.04097428902
"2023-04-25 22:40:00",2562,18840.31492504409
"2023-04-25 22:50:00",4173,18845.54525945216
"2023-04-25 23:00:00",4181,18844.07163525132
"2023-04-25 23:10:00",4014,18841.818876074733
"2023-04-25 23:20:00",3909,18839.743992504405
"2023-04-25 23:30:00",3916,18837.609437003965
"2023-04-25 23:40:00",3938,18835.379264495146
"2023-04-25 23:50:00",3882,18832.689287781082
"2023-04-26 00:00:00",3852,18830.151041666664
"2023-04-26 00:10:00",3882,18827.743568810623
"2023-04-26 00:20:00",4031,18825.358679177683
"2023-04-26 00:30:00",4194,18823.180235201715
"2023-04-26 00:40:00",4353,18821.03435019841
"2023-04-26 00:50:00",4502,18818.808628196643
"2023-04-26 01:00:00",4779,18817.31702628968
"2023-04-26 01:10:00",4986,18815.8953751929
"2023-04-26 01:20:00",5223,18814.950892857138
"2023-04-26 01:30:00",5495,18814.3240224041
"2023-04-26 01:40:00",5723,18813.662016369042
"2023-04-26 01:50:00",6041,18813.255587246465
"2023-04-26 02:00:00",6328,18813.278811177242
"2023-04-26 02:10:00",6561,18813.62598861882
"2023-04-26 02:20:00",7013,18815.144145447524
"2023-04-26 02:30:00",7423,18817.113808283728
"2023-04-26 02:40:00",7850,18819.358658509696
"2023-04-26 02:50:00",8182,18821.30309606481
"2023-04-26 03:00:00",8519,18823.3853339947
"2023-04-26 03:10:00",8865,18825.33369846781
"2023-04-26 03:20:00",9056,18826.454020612873
"2023-04-26 03:30:00",9234,18827.297019675923
"2023-04-26 03:40:00",9437,18827.646191578482
"2023-04-26 03:50:00",9706,18828.211974344133
"2023-04-26 04:00:00",10175,18829.441468253965
"2023-04-26 04:10:00",10642,18830.47816771384
"2023-04-26 04:20:00",11266,18832.180273093032
"2023-04-26 04:30:00",12014,18834.627304480815
"2023-04-26 04:40:00",12670,18836.710262345674
"2023-04-26 04:50:00",13115,18838.062148644174
"2023-04-26 05:00:00",13485,18839.444299768515
"2023-04-26 05:10:00",13690,18840.29181823192
"2023-04-26 05:20:00",13775,18840.399691358023
"2023-04-26 05:30:00",13900,18840.13216145833
"2023-04-26 05:40:00",13904,18839.596939759696
"2023-04-26 05:50:00",13965,18839.534553433637
"2023-04-26 06:00:00",13949,18839.340897817456
"2023-04-26 06:10:00",13985,18839.511274388224
"2023-04-26 06:20:00",14307,18840.67398313492
"2023-04-26 06:30:00",14458,18841.364945023146
"2023-04-26 06:40:00",14694,18842.500771604933
"2023-04-26 06:50:00",14937,18843.50856688161
"2023-04-26 07:00:00",15139,18844.56727430555
"2023-04-26 07:10:00",15326,18845.55633060515
"2023-04-26 07:20:00",15593,18846.703689925038
"2023-04-26 07:30:00",15862,18847.816540591928
"2023-04-26 07:40:00",16135,18849.11593364197
"2023-04-26 07:50:00",16616,18851.445746527774
"2023-04-26 08:00:00",16869,18853.13649140211
"2023-04-26 08:10:00",17317,18855.534215856474
"2023-04-26 08:20:00",17609,18856.983527612425
"2023-04-26 08:30:00",18032,18858.81107390872
"2023-04-26 08:40:00",18241,18859.693369708984
"2023-04-26 08:50:00",18367,18860.397765790338
"2023-04-26 09:00:00",18368,18861.314938822743
"2023-04-26 09:10:00",18438,18862.739049410266
"2023-04-26 09:20:00",18577,18864.395061728384
"2023-04-26 09:30:00",18552,18865.514157572743
"2023-04-26 09:40:00",18574,18866.88600225969
"2023-04-26 09:50:00",18762,18869.052624145712
"2023-04-26 10:00:00",19082,18871.998387896816
"2023-04-26 10:10:00",19256,18874.503361992938
"2023-04-26 10:20:00",19646,18876.485091490293
"2023-04-26 10:30:00",20207,18878.695167824073
"2023-04-26 10:40:00",20826,18880.38649140211
"2023-04-26 10:50:00",21719,18882.915585041883
"2023-04-26 11:00:00",22815,18885.845527447083
"2023-04-26 11:10:00",24352,18889.031670249115
"2023-04-26 11:20:00",26150,18892.06674382716
"2023-04-26 11:30:00",28353,18895.358475942456
"2023-04-26 11:40:00",30958,18898.818335262345
"2023-04-26 11:50:00",33839,18902.96061714616
"2023-04-26 12:00:00",37407,18908.082671957665
"2023-04-26 12:10:00",41618,18913.77323770943
"2023-04-26 12:20:00",45828,18918.623339671518
"2023-04-26 12:30:00",49947,18922.85518973214
"2023-04-26 12:40:00",54366,18927.4347718254
"2023-04-26 12:50:00",58814,18932.88129340278
"2023-04-26 13:00:00",63289,18938.806671626982
"2023-04-26 13:10:00",67628,18943.785118358683
"2023-04-26 13:20:00",71639,18948.50372023809
"2023-04-26 13:30:00",75085,18952.485935433197
"2023-04-26 13:40:00",78004,18956.57127700617
"2023-04-26 13:50:00",80116,18961.362165178565
"2023-04-26 14:00:00",81402,18966.02228009259
"2023-04-26 14:10:00",81819,18970.385750799163
"2023-04-26 14:20:00",81852,18974.95013503087
"2023-04-26 14:30:00",80954,18978.51134672619
"2023-04-26 14:40:00",78837,18982.06272045856
"2023-04-26 14:50:00",75627,18984.158471808863
"2023-04-26 15:00:00",71156,18985.97335896164
"2023-04-26 15:10:00",64698,18988.177155671296
"2023-04-26 15:20:00",59375,19001.69009038801
"2023-04-26 15:30:00",42879,18979.66219204696
"2023-04-26 15:40:00",47682,19029.68855406746
"2023-04-26 15:50:00",43486,19043.30928957231
"2023-04-26 16:00:00",38757,19053.988591269845
"2023-04-26 16:10:00",33967,19064.53289999449
"2023-04-26 16:20:00",30187,19076.366801697535
"2023-04-26 16:30:00",27007,19087.686693948413
"2023-04-26 16:40:00",24665,19098.65007716049
"2023-04-26 16:50:00",22517,19107.43028687169
"2023-04-26 17:00:00",20762,19116.8156208664
"2023-04-26 17:10:00",19226,19125.584049823632
"2023-04-26 17:20:00",18032,19134.34330908289
"2023-04-26 17:30:00",16747,19141.273871527774
"2023-04-26 17:40:00",15757,19148.557050540123
"2023-04-26 17:50:00",14910,19155.507695381395
"2023-04-26 18:00:00",14063,19162.254174933863
"2023-04-26 18:10:00",13317,19171.1090512015
"2023-04-26 18:20:00",12723,19181.909474206353
"2023-04-26 18:30:00",12170,19191.218295304236
"2023-04-26 18:40:00",11601,19199.703317901236
"2023-04-26 18:50:00",11115,19207.63665330137
"2023-04-26 19:00:00",10632,19214.130146329368
"2023-04-26 19:10:00",10223,19220.03657889661
"2023-04-26 19:20:00",9831,19224.8097029321
"2023-04-26 19:30:00",9462,19228.25609705688
"2023-04-26 19:40:00",9063,19231.23717895723
"2023-04-26 19:50:00",8657,19233.4417197145
"2023-04-26 20:00:00",8280,19235.627645502645
"2023-04-26 20:10:00",7952,19237.78009259259
"2023-04-26 20:20:00",7706,19239.619757220018
"2023-04-26 20:30:00",7455,19241.94156125992
"2023-04-26 20:40:00",7192,19244.125468474424
"2023-04-26 20:50:00",6926,19246.295383460092
"2023-04-26 21:00:00",6710,19248.421296296292
"2023-04-26 21:10:00",6467,19250.199222194664
"2023-04-26 21:20:00",6244,19252.099233906523
"2023-04-26 21:30:00",5982,19253.60425967262
"2023-04-26 21:40:00",5750,19254.99844301146
"2023-04-26 21:50:00",5474,19256.231763944
"2023-04-26 22:00:00",5332,19257.645957341265
"2023-04-26 22:10:00",5066,19258.58256172839
"2023-04-26 22:20:00",4878,19276.253906249996
"2023-04-26 22:30:00",4657,19293.23219452711
"2023-04-26 22:40:00",4527,19301.41539902998
"2023-04-26 22:50:00",4386,19303.680882798715
"2023-04-26 23:00:00",4189,19305.3939318783
"2023-04-26 23:10:00",4054,19307.465584352947
"2023-04-26 23:20:00",3919,19308.97598379629
"2023-04-26 23:30:00",3855,19310.226128472215
"2023-04-26 23:40:00",3770,19311.232480434293
"2023-04-26 23:50:00",3752,19312.395619764102
"2023-04-27 00:00:00",3722,19313.47329695766
"2023-04-27 00:10:00",3657,19314.168285659158
"2023-04-27 00:20:00",3748,19314.662216159602
"2023-04-27 00:30:00",3831,19314.589048032394
"2023-04-27 00:40:00",3961,19314.409212411803
"2023-04-27 00:50:00",4071,19313.961006393285
"2023-04-27 01:00:00",4241,19313.065538194438
"2023-04-27 01:10:00",4419,19312.027044064143
"2023-04-27 01:20:00",4602,19310.54475308641
"2023-04-27 01:30:00",4795,19308.698970734113
"2023-04-27 01:40:00",4932,19306.39877507715
"2023-04-27 01:50:00",5228,19304.274036871684
"2023-04-27 02:00:00",5549,19301.781580687817
"2023-04-27 02:10:00",5896,19299.38395612874
"2023-04-27 02:20:00",6270,19296.226782958547
"2023-04-27 02:30:00",6543,19292.174231150788
"2023-04-27 02:40:00",6829,19287.681327160484
"2023-04-27 02:50:00",7030,19282.571180555547
"2023-04-27 03:00:00",7161,19276.9577959656
"2023-04-27 03:10:00",7287,19270.91916404872
"2023-04-27 03:20:00",7369,19264.644166115515
"2023-04-27 03:30:00",7419,19258.03412285052
"2023-04-27 03:40:00",7579,19251.361049107138
