"DateTime","Players","Players Trend"
"2023-04-30 15:40:00",42713,17936.68461337082
"2023-04-30 15:50:00",40604,17916.253437775584
"2023-04-30 16:00:00",38167,17896.305555555562
"2023-04-30 16:10:00",35655,17877.50565613978
"2023-04-30 16:20:00",33356,17861.10192763449
"2023-04-30 16:30:00",31405,17846.873749586648
"2023-04-30 16:40:00",29462,17833.603725749566
"2023-04-30 16:50:00",27641,17822.73249421297
"2023-04-30 17:00:00",26025,17814.037099041012
"2023-04-30 17:10:00",24323,17805.521797839516
"2023-04-30 17:20:00",23010,17797.99889770724
"2023-04-30 17:30:00",21751,17790.899460565488
"2023-04-30 17:40:00",20657,17784.96703455689
"2023-04-30 17:50:00",19607,17779.640738673952
"2023-04-30 18:00:00",18733,17776.436590608475
"2023-04-30 18:10:00",17981,17774.396325920425
"2023-04-30 18:20:00",17212,17773.04894868828
"2023-04-30 18:30:00",16435,17771.737661210325
"2023-04-30 18:40:00",15674,17769.859705687843
"2023-04-30 18:50:00",14794,17767.066688712526
"2023-04-30 19:00:00",14070,17764.389880952385
"2023-04-30 19:10:00",13482,17761.889763833777
"2023-04-30 19:20:00",12967,17759.399016203704
"2023-04-30 19:30:00",12429,17756.78797743056
"2023-04-30 19:40:00",11973,17754.57137345679
"2023-04-30 19:50:00",11394,17751.82334036045
"2023-04-30 20:00:00",10842,17749.47056878307
"2023-04-30 20:10:00",10418,17748.08044325948
"2023-04-30 20:20:00",9988,17746.68148561508
"2023-04-30 20:30:00",9637,17745.312934027777
"2023-04-30 20:40:00",9359,17744.78327546296
"2023-04-30 20:50:00",9002,17744.42751047178
"2023-04-30 21:00:00",8681,17744.4947296627
"2023-04-30 21:10:00",8363,17744.87500688933
"2023-04-30 21:20:00",7967,17744.8195271164
"2023-04-30 21:30:00",7540,17744.296575314154
"2023-04-30 21:40:00",7199,17744.01201499118
"2023-04-30 21:50:00",6870,17743.325834297837
"2023-04-30 22:00:00",6580,17743.046254960314
"2023-04-30 22:10:00",6234,17741.838272982804
"2023-04-30 22:20:00",6032,17740.962232694
"2023-04-30 22:30:00",5780,17739.945560515873
"2023-04-30 22:40:00",5572,17738.87555114639
"2023-04-30 22:50:00",5416,17737.520278742286
"2023-04-30 23:00:00",5239,17736.332320601854
"2023-04-30 23:10:00",4971,17735.055083636467
"2023-04-30 23:20:00",4784,17733.656856261026
"2023-04-30 23:30:00",4738,17732.406436011912
"2023-04-30 23:40:00",4632,17730.608059138012
"2023-04-30 23:50:00",4599,17728.94581542108
"2023-05-01 00:00:00",4506,17726.994295634926
"2023-05-01 00:10:00",4466,17725.07540027007
"2023-05-01 00:20:00",4526,17723.14579888669
"2023-05-01 00:30:00",4630,17721.235098379635
"2023-05-01 00:40:00",4720,17719.104855599653
"2023-05-01 00:50:00",4817,17716.750785383607
"2023-05-01 01:00:00",4966,17714.601004464294
"2023-05-01 01:10:00",5174,17712.297591490307
"2023-05-01 01:20:00",5391,17709.5987654321
"2023-05-01 01:30:00",5585,17706.641968419317
"2023-05-01 01:40:00",5874,17704.197041721785
"2023-05-01 01:50:00",6117,17701.90108989198
"2023-05-01 02:00:00",6398,17699.656622023813
"2023-05-01 02:10:00",6716,17697.722280781534
"2023-05-01 02:20:00",7042,17695.78718171297
"2023-05-01 02:30:00",7337,17693.845920138898
"2023-05-01 02:40:00",7610,17692.186563051157
"2023-05-01 02:50:00",7768,17690.15217496143
"2023-05-01 03:00:00",7987,17688.055204199743
"2023-05-01 03:10:00",8245,17686.29428116734
"2023-05-01 03:20:00",8363,17683.59510030865
"2023-05-01 03:30:00",8485,17680.965732473556
"2023-05-01 03:40:00",8609,17678.19497492285
"2023-05-01 03:50:00",8707,17675.010185874125
"2023-05-01 04:00:00",8749,17671.667658730166
"2023-05-01 04:10:00",8906,17668.156029541457
"2023-05-01 04:20:00",9206,17664.676222167116
"2023-05-01 04:30:00",9452,17660.31687127977
"2023-05-01 04:40:00",9734,17655.604497354507
"2023-05-01 04:50:00",10084,17651.023895640443
"2023-05-01 05:00:00",10473,17646.399222883603
"2023-05-01 05:10:00",10958,17642.266561948858
"2023-05-01 05:20:00",11415,17638.75939704586
"2023-05-01 05:30:00",11777,17634.6650545635
"2023-05-01 05:40:00",12270,17631.168065200618
"2023-05-01 05:50:00",12584,17627.393380731926
"2023-05-01 06:00:00",12945,17623.481481481478
"2023-05-01 06:10:00",13260,17618.978119488533
"2023-05-01 06:20:00",13625,17615.072510196205
"2023-05-01 06:30:00",14058,17611.795417906742
"2023-05-01 06:40:00",14477,17608.531084656082
"2023-05-01 06:50:00",14896,17605.48935943011
"2023-05-01 07:00:00",15257,17602.426649305555
"2023-05-01 07:10:00",15639,17600.260271990734
"2023-05-01 07:20:00",15949,17597.751984126982
"2023-05-01 07:30:00",16213,17595.33364335317
"2023-05-01 07:40:00",16539,17593.267113095237
"2023-05-01 07:50:00",16750,17590.866591572973
"2023-05-01 08:00:00",16952,17588.217179232808
"2023-05-01 08:10:00",17059,17585.25923514661
"2023-05-01 08:20:00",17176,17582.455343364203
"2023-05-01 08:30:00",17313,17579.793433779763
"2023-05-01 08:40:00",17436,17577.893738977076
"2023-05-01 08:50:00",17477,17576.313409391536
"2023-05-01 09:00:00",17462,17575.277695105822
"2023-05-01 09:10:00",17307,17573.95576705798
"2023-05-01 09:20:00",17092,17572.165950176368
"2023-05-01 09:30:00",16883,17570.282986111113
"2023-05-01 09:40:00",16602,17567.65337714947
"2023-05-01 09:50:00",16374,17565.41238839286
"2023-05-01 10:00:00",16173,17563.501240079364
"2023-05-01 10:10:00",16041,17561.620490933645
"2023-05-01 10:20:00",15860,17560.110635747355
"2023-05-01 10:30:00",15805,17559.284742890213
"2023-05-01 10:40:00",15771,17558.615354938273
"2023-05-01 10:50:00",15964,17558.202835648146
"2023-05-01 11:00:00",16213,17557.070333167983
"2023-05-01 11:10:00",16819,17557.141086585092
"2023-05-01 11:20:00",17540,17557.360931988533
"2023-05-01 11:30:00",18422,17557.92230902777
"2023-05-01 11:40:00",19566,17558.376432980593
"2023-05-01 11:50:00",20837,17558.174599729933
"2023-05-01 12:00:00",22387,17557.23611111111
"2023-05-01 12:10:00",24481,17556.170572916664
"2023-05-01 12:20:00",26518,17554.233190035273
"2023-05-01 12:30:00",28649,17551.144210896167
"2023-05-01 12:40:00",30835,17547.352223875663
"2023-05-01 12:50:00",32983,17541.86382206239
"2023-05-01 13:00:00",35284,17535.607204861113
"2023-05-01 13:10:00",37661,17529.322389632936
"2023-05-01 13:20:00",39961,17522.82842813051
"2023-05-01 13:30:00",42055,17516.454912781082
"2023-05-01 13:40:00",43786,17509.099667934308
"2023-05-01 13:50:00",45367,17502.632960620587
"2023-05-01 14:00:00",46762,17495.403811177242
"2023-05-01 14:10:00",47808,17488.530406057096
"2023-05-01 14:20:00",48439,17479.575155698854
"2023-05-01 14:30:00",48971,17471.966858878972
"2023-05-01 14:40:00",48925,17463.33261684304
"2023-05-01 14:50:00",48578,17455.00113673942
"2023-05-01 15:00:00",47638,17445.888082837308
"2023-05-01 15:10:00",46096,17436.32036072531
"2023-05-01 15:20:00",44588,17427.758198302472
"2023-05-01 15:30:00",43031,17419.53791542659
"2023-05-01 15:40:00",40975,17410.84470761685
"2023-05-01 15:50:00",39025,17402.88176187721
"2023-05-01 16:00:00",36632,17394.744295634926
"2023-05-01 16:10:00",34158,17386.819909474212
"2023-05-01 16:20:00",32057,17379.362957451503
"2023-05-01 16:30:00",30142,17371.687572337967
"2023-05-01 16:40:00",28367,17364.726548721344
"2023-05-01 16:50:00",26671,17358.485859650576
"2023-05-01 17:00:00",25003,17351.89852017196
"2023-05-01 17:10:00",23448,17346.30498718585
"2023-05-01 17:20:00",21933,17339.50132275132
"2023-05-01 17:30:00",20799,17333.52455357143
"2023-05-01 17:40:00",19694,17327.20027970679
"2023-05-01 17:50:00",18678,17320.92023533951
"2023-05-01 18:00:00",17673,17313.730820105822
"2023-05-01 18:10:00",16739,17305.49540137236
"2023-05-01 18:20:00",15808,17296.3474013448
"2023-05-01 18:30:00",14913,17286.765211640213
"2023-05-01 18:40:00",14140,17277.318039021167
"2023-05-01 18:50:00",13440,17268.93200231482
"2023-05-01 19:00:00",12842,17261.37034970238
"2023-05-01 19:10:00",12214,17253.431361607145
"2023-05-01 19:20:00",11549,17244.645943562613
"2023-05-01 19:30:00",11049,17236.19176793982
"2023-05-01 19:40:00",10605,17227.79099151235
"2023-05-01 19:50:00",10180,17220.26741278109
"2023-05-01 20:00:00",9732,17213.320601851854
"2023-05-01 20:10:00",9240,17205.920073440262
"2023-05-01 20:20:00",8846,17198.80049878748
"2023-05-01 20:30:00",8497,17191.656622023816
"2023-05-01 20:40:00",8151,17184.019786155208
"2023-05-01 20:50:00",7829,17176.56208664022
"2023-05-01 21:00:00",7521,17169.23358961641
"2023-05-01 21:10:00",7151,17161.63351176698
"2023-05-01 21:20:00",6759,17154.04254850089
"2023-05-01 21:30:00",6493,17147.44409308863
"2023-05-01 21:40:00",6162,17140.850157076726
"2023-05-01 21:50:00",5905,17134.847466793435
"2023-05-01 22:00:00",5713,17129.405877976198
"2023-05-01 22:10:00",5527,17124.920293898816
"2023-05-01 22:20:00",5321,17114.603057484575
"2023-05-01 22:30:00",5093,17108.997075479503
"2023-05-01 22:40:00",4841,17104.318562610235
"2023-05-01 22:50:00",4700,17099.92621872245
"2023-05-01 23:00:00",4545,17095.671937003975
"2023-05-01 23:10:00",4374,17091.980561755958
"2023-05-01 23:20:00",4360,17089.27747464727
"2023-05-01 23:30:00",4282,17086.31684027778
"2023-05-01 23:40:00",4231,17083.700982418435
"2023-05-01 23:50:00",4133,17080.629254161162
"2023-05-02 00:00:00",4115,17078.062086640217
"2023-05-02 00:10:00",4030,17075.239138971567
"2023-05-02 00:20:00",4036,17072.157152502205
"2023-05-02 00:30:00",4095,17068.829592427253
"2023-05-02 00:40:00",4210,17065.647472993827
"2023-05-02 00:50:00",4379,17062.86340525794
"2023-05-02 01:00:00",4526,17060.070932539682
"2023-05-02 01:10:00",4684,17056.99548404431
"2023-05-02 01:20:00",4828,17053.446318342154
"2023-05-02 01:30:00",4964,17049.54812541336
"2023-05-02 01:40:00",5176,17045.24642443783
"2023-05-02 01:50:00",5373,17040.678433641973
"2023-05-02 02:00:00",5635,17036.003182870372
"2023-05-02 02:10:00",5918,17031.04335455247
"2023-05-02 02:20:00",6248,17025.999324845678
"2023-05-02 02:30:00",6601,17021.1673797123
"2023-05-02 02:40:00",6839,17016.063657407405
"2023-05-02 02:50:00",7090,17011.52549052028
"2023-05-02 03:00:00",7310,17006.971498842595
"2023-05-02 03:10:00",7463,17001.811125578704
"2023-05-02 03:20:00",7662,16997.109457671962
"2023-05-02 03:30:00",7841,16992.758008845904
"2023-05-02 03:40:00",8030,16988.694912918876
"2023-05-02 03:50:00",8117,16984.511536182763
"2023-05-02 04:00:00",8214,16980.681547619057
"2023-05-02 04:10:00",8389,16976.92062114198
"2023-05-02 04:20:00",8612,16972.724295910502
"2023-05-02 04:30:00",9005,16969.419332837308
"2023-05-02 04:40:00",9423,16966.872988315703
"2023-05-02 04:50:00",9835,16964.625013778663
"2023-05-02 05:00:00",10241,16962.508101851858
"2023-05-02 05:10:00",10710,16960.3529954806
"2023-05-02 05:20:00",11135,16957.96392746914
"2023-05-02 05:30:00",11506,16955.655567956346
"2023-05-02 05:40:00",11904,16952.834807649917
"2023-05-02 05:50:00",12288,16950.543823026896
"2023-05-02 06:00:00",12710,16948.66546792329
"2023-05-02 06:10:00",13141,16947.440675981044
"2023-05-02 06:20:00",13590,16946.779148754413
"2023-05-02 06:30:00",13908,16945.48068576389
"2023-05-02 06:40:00",14296,16944.188712522046
"2023-05-02 06:50:00",14679,16942.695247051364
"2023-05-02 07:00:00",15043,16941.21013144841
"2023-05-02 07:10:00",15442,16939.839061811064
"2023-05-02 07:20:00",15813,16938.859016754846
"2023-05-02 07:30:00",16128,16938.128255208332
"2023-05-02 07:40:00",16474,16937.467496141973
"2023-05-02 07:50:00",16778,16937.30413979828
"2023-05-02 08:00:00",16917,16936.7748015873
"2023-05-02 08:10:00",17244,16937.570377948636
"2023-05-02 08:20:00",17248,16937.59730489418
"2023-05-02 08:30:00",17489,16938.452287946428
"2023-05-02 08:40:00",17509,16938.57395006614
"2023-05-02 08:50:00",17536,16938.6135947145
"2023-05-02 09:00:00",17396,16937.902447089946
"2023-05-02 09:10:00",17351,16937.965770364855
"2023-05-02 09:20:00",17188,16938.34424603174
"2023-05-02 09:30:00",16994,16938.842974950392
"2023-05-02 09:40:00",16760,16939.576395778215
"2023-05-02 09:50:00",16454,16939.840529238314
"2023-05-02 10:00:00",16241,16940.192708333332
"2023-05-02 10:10:00",16146,16940.7749290399
"2023-05-02 10:20:00",16039,16941.7376818783
"2023-05-02 10:30:00",16127,16943.638940558856
"2023-05-02 10:40:00",16374,16947.199377204575
"2023-05-02 10:50:00",16636,16951.011594742053
"2023-05-02 11:00:00",17224,16956.846643518507
"2023-05-02 11:10:00",17835,16962.592592592584
"2023-05-02 11:20:00",18621,16968.895516424156
"2023-05-02 11:30:00",19598,16975.84204489087
"2023-05-02 11:40:00",20831,16983.33581349206
"2023-05-02 11:50:00",22119,16991.049668623233
"2023-05-02 12:00:00",23919,17000.359126984124
"2023-05-02 12:10:00",25922,17009.207565173052
"2023-05-02 12:20:00",28080,17018.967640817893
"2023-05-02 12:30:00",30290,17029.486514136897
"2023-05-02 12:40:00",32556,17040.6921709656
"2023-05-02 12:50:00",34954,17053.594411375652
"2023-05-02 13:00:00",37461,17067.86005704364
"2023-05-02 13:10:00",40011,17083.19668347662
"2023-05-02 13:20:00",42251,17098.23415454144
"2023-05-02 13:30:00",44557,17114.611689814807
"2023-05-02 13:40:00",46435,17131.866250551135
"2023-05-02 13:50:00",47984,17149.000523589057
"2023-05-02 14:00:00",49531,17167.2368964947
"2023-05-02 14:10:00",50499,17184.27860794201
"2023-05-02 14:20:00",51154,17201.108989197524
"2023-05-02 14:30:00",51247,17214.86520337301
"2023-05-02 14:40:00",51199,17228.257716049375
"2023-05-02 14:50:00",50580,17239.458715691133
"2023-05-02 15:00:00",49459,17248.99439897486
"2023-05-02 15:10:00",47792,17256.94510926477
"2023-05-02 15:20:00",45967,17261.811067019396
"2023-05-02 15:30:00",43943,17263.13119006283
"2023-05-02 15:40:00",41760,17263.196249448847
"2023-05-02 15:50:00",39480,17260.578390239196
"2023-05-02 16:00:00",37095,17257.580357142855
"2023-05-02 16:10:00",34094,17251.104690255732
"2023-05-02 16:20:00",31655,17242.75262483466
"2023-05-02 16:30:00",29544,17233.24182581019
"2023-05-02 16:40:00",27776,17223.9675236993
"2023-05-02 16:50:00",26042,17214.633487654322
"2023-05-02 17:00:00",24501,17206.261140046296
"2023-05-02 17:10:00",22905,17197.874903549382
"2023-05-02 17:20:00",21484,17190.551697530864
"2023-05-02 17:30:00",20117,17182.118861607138
"2023-05-02 17:40:00",18888,17173.397583223104
"2023-05-02 17:50:00",17742,17164.299606619268
"2023-05-02 18:00:00",16738,17155.605902777777
"2023-05-02 18:10:00",15822,17147.302565586422
"2023-05-02 18:20:00",15100,17140.509279927246
"2023-05-02 18:30:00",14382,17134.914692873674
"2023-05-02 18:40:00",13635,17129.698357583773
"2023-05-02 18:50:00",13023,17125.328679591046
"2023-05-02 19:00:00",12305,17120.35255456349
"2023-05-02 19:10:00",11698,17115.778601052687
"2023-05-02 19:20:00",11134,17111.966338734568
"2023-05-02 19:30:00",10626,17108.1662119709
"2023-05-02 19:40:00",10176,17104.46281828704
"2023-05-02 19:50:00",9734,17100.780526620376
"2023-05-02 20:00:00",9238,17096.943783068786
"2023-05-02 20:10:00",8813,17093.72755111883
"2023-05-02 20:20:00",8392,17090.42377645503
"2023-05-02 20:30:00",7961,17086.712890625004
"2023-05-02 20:40:00",7598,17082.986207561735
"2023-05-02 20:50:00",7327,17079.68351107805
"2023-05-02 21:00:00",7050,17076.627728174608
"2023-05-02 21:10:00",6672,17073.530395723108
"2023-05-02 21:20:00",6334,17070.577270723104
"2023-05-02 21:30:00",6024,17067.293991815477
"2023-05-02 21:40:00",5850,17064.9709683642
"2023-05-02 21:50:00",5588,17062.49919050375
"2023-05-02 22:00:00",5420,17060.22346230159
"2023-05-02 22:10:00",,17024.930834573413
"2023-05-02 22:20:00",3898,17018.856054343036
"2023-05-02 22:30:00",4740,17017.047329695768
"2023-05-02 22:40:00",4671,17015.827270723104
"2023-05-02 22:50:00",4542,17014.67286361883
"2023-05-02 23:00:00",4386,17013.525442294977
"2023-05-02 23:10:00",4195,17012.33341944996
"2023-05-02 23:20:00",4118,17010.78840112434
"2023-05-02 23:30:00",4062,17009.38625372024
"2023-05-02 23:40:00",3943,17007.57253775353
"2023-05-02 23:50:00",3906,17006.218267746914
"2023-05-03 00:00:00",3897,17004.9375
"2023-05-03 00:10:00",3868,17003.993827160495
"2023-05-03 00:20:00",3894,17003.16401427469
"2023-05-03 00:30:00",3954,17002.332599619705
"2023-05-03 00:40:00",4047,17001.357087742505
"2023-05-03 00:50:00",4221,17000.424386160714
"2023-05-03 01:00:00",4381,16999.514136904763
"2023-05-03 01:10:00",4500,16998.30876253858
"2023-05-03 01:20:00",4640,16997.07616843034
"2023-05-03 01:30:00",4828,16996.169239831353
"2023-05-03 01:40:00",5049,16995.268966324962
"2023-05-03 01:50:00",5255,16994.407944775136
"2023-05-03 02:00:00",5446,16993.0570436508
"2023-05-03 02:10:00",5628,16991.055049189814
"2023-05-03 02:20:00",5833,16988.253086419754
"2023-05-03 02:30:00",6125,16985.042813740078
"2023-05-03 02:40:00",6379,16981.871913580246
"2023-05-03 02:50:00",6610,16978.52214575066
"2023-05-03 03:00:00",6848,16975.25167410714
"2023-05-03 03:10:00",6981,16971.80184220679
"2023-05-03 03:20:00",7193,16968.424272486776
"2023-05-03 03:30:00",7275,16964.37239583334
"2023-05-03 03:40:00",7409,16959.996486441803
"2023-05-03 03:50:00",7522,16955.79518022487
"2023-05-03 04:00:00",7580,16951.362599206357
"2023-05-03 04:10:00",7778,16952.12849289022
"2023-05-03 04:20:00",8016,16952.88879243828
"2023-05-03 04:30:00",8354,16953.1716993221
"2023-05-03 04:40:00",8696,16952.79133597885
"2023-05-03 04:50:00",9135,16952.410893408305
"2023-05-03 05:00:00",9597,16952.1701388889
"2023-05-03 05:10:00",10019,16951.39157228286
"2023-05-03 05:20:00",10469,16950.560819003542
"2023-05-03 05:30:00",10896,16949.865110367078
"2023-05-03 05:40:00",11408,16949.692439649483
"2023-05-03 05:50:00",11840,16949.57372616293
"2023-05-03 06:00:00",12216,16948.93911210318
"2023-05-03 06:10:00",12707,16948.504178378535
"2023-05-03 06:20:00",13210,16948.173521549827
"2023-05-03 06:30:00",13732,16948.91675967262
"2023-05-03 06:40:00",14136,16949.503913139328
"2023-05-03 06:50:00",14509,16949.82449776786
"2023-05-03 07:00:00",14886,16950.043526785714
"2023-05-03 07:10:00",15311,16950.243830605163
"2023-05-03 07:20:00",15619,16949.82182815256
"2023-05-03 07:30:00",15878,16948.880549355166
"2023-05-03 07:40:00",16153,16947.345858134926
"2023-05-03 07:50:00",16470,16945.757406029545
"2023-05-03 08:00:00",16603,16943.970403439158
"2023-05-03 08:10:00",16831,16941.46834697421
"2023-05-03 08:20:00",17053,16940.275628306877
"2023-05-03 08:30:00",17168,16938.147228422622
"2023-05-03 08:40:00",17188,16935.959573412692
"2023-05-03 08:50:00",17219,16933.785979524913
"2023-05-03 09:00:00",17199,16932.381035052913
"2023-05-03 09:10:00",17152,16930.971543623233
"2023-05-03 09:20:00",17020,16929.78731261023
"2023-05-03 09:30:00",16766,16928.273675181877
"2023-05-03 09:40:00",16534,16926.89759011244
"2023-05-03 09:50:00",16411,16926.83715002205
"2023-05-03 10:00:00",16203,16926.870287698413
"2023-05-03 10:10:00",16026,16926.467117228836
"2023-05-03 10:20:00",15996,16926.657524526017
"2023-05-03 10:30:00",16020,16926.4412202381
"2023-05-03 10:40:00",16063,16924.8686893739
"2023-05-03 10:50:00",16265,16922.87730792549
"2023-05-03 11:00:00",16700,16919.7744295635
"2023-05-03 11:10:00",17489,16917.62635030865
"2023-05-03 11:20:00",18339,16915.506916887134
"2023-05-03 11:30:00",19308,16912.91108630953
"2023-05-03 11:40:00",20668,16910.671675209443
"2023-05-03 11:50:00",22024,16908.206039186512
"2023-05-03 12:00:00",23927,16905.748346560853
"2023-05-03 12:10:00",26126,16903.643732087752
"2023-05-03 12:20:00",28609,16902.601459160054
"2023-05-03 12:30:00",31051,16901.867972883607
"2023-05-03 12:40:00",33510,16901.20753417108
"2023-05-03 12:50:00",36022,16900.089857528663
"2023-05-03 13:00:00",38530,16897.740141369057
"2023-05-03 13:10:00",41156,16894.658220348334
"2023-05-03 13:20:00",43432,16890.520695546744
"2023-05-03 13:30:00",45692,16884.95667989419
"2023-05-03 13:40:00",47654,16878.837900959003
"2023-05-03 13:50:00",49402,16873.077983768744
"2023-05-03 14:00:00",50024,16860.304811507944
"2023-05-03 14:10:00",50511,16844.023747519845
"2023-05-03 14:20:00",50670,16824.19685570988
"2023-05-03 14:30:00",50283,16801.088355654763
"2023-05-03 14:40:00",49540,16773.53031305115
"2023-05-03 14:50:00",48173,16741.33850033069
"2023-05-03 15:00:00",45947,16702.431464947094
"2023-05-03 15:10:00",42750,16654.385216876104
"2023-05-03 15:20:00",39998,16601.69522982805
"2023-05-03 15:30:00",37287,16545.735852761245
"2023-05-03 15:40:00",34182,16484.907607197973
"2023-05-03 15:50:00",31250,16421.203507357808
"2023-05-03 16:00:00",28503,16356.472966269843
"2023-05-03 16:10:00",25723,16294.526503251764
"2023-05-03 16:20:00",23289,16233.934854497355
"2023-05-03 16:30:00",21369,16175.773902529761
"2023-05-03 16:40:00",19772,16119.656456679895
"2023-05-03 16:50:00",18205,16065.397211199293
"2023-05-03 17:00:00",16929,16013.641286375663
"2023-05-03 17:10:00",15932,15966.491736248898
"2023-05-03 17:20:00",14928,15922.592592592591
"2023-05-03 17:30:00",14187,15883.357669890871
"2023-05-03 17:40:00",13523,15848.25239748677
"2023-05-03 17:50:00",12900,15816.96157820767
"2023-05-03 18:00:00",12255,15788.365286044973
"2023-05-03 18:10:00",11597,15761.797281470457
"2023-05-03 18:20:00",10973,15736.187534446648
"2023-05-03 18:30:00",10532,15712.72810226521
"2023-05-03 18:40:00",10183,15692.148010361549
"2023-05-03 18:50:00",9753,15672.946659363974
"2023-05-03 19:00:00",9406,15656.443452380949
"2023-05-03 19:10:00",8965,15641.214867862653
"2023-05-03 19:20:00",8470,15626.65301201499
"2023-05-03 19:30:00",8140,15613.523179150132
"2023-05-03 19:40:00",7861,15601.697958002644
"2023-05-03 19:50:00",7622,15591.37063905423
"2023-05-03 20:00:00",7412,15583.086144179892
"2023-05-03 20:10:00",7098,15575.64609857253
"2023-05-03 20:20:00",6831,15569.395034171073
"2023-05-03 20:30:00",6530,15564.148282490078
"2023-05-03 20:40:00",6317,15560.059909611991
"2023-05-03 20:50:00",6118,15556.557701581785
"2023-05-03 21:00:00",5847,15553.186673280421
"2023-05-03 21:10:00",5151,15547.778359926144
"2023-05-03 21:20:00",4718,15542.058173500882
"2023-05-03 21:30:00",4345,15536.112599206346
"2023-05-03 21:40:00",3968,15528.95732749118
"2023-05-03 21:50:00",3760,15522.344211585094
"2023-05-03 22:00:00",3742,15516.84474206349
"2023-05-03 22:10:00",3640,15547.632040895058
"2023-05-03 22:20:00",3475,15550.75558724647
"2023-05-03 22:30:00",3374,15547.516648065473
"2023-05-03 22:40:00",3274,15544.10653659612
"2023-05-03 22:50:00",3153,15540.791105186287
"2023-05-03 23:00:00",3121,15538.374421296297
"2023-05-03 23:10:00",2997,15536.423480213845
"2023-05-03 23:20:00",2914,15534.48470568783
"2023-05-03 23:30:00",2882,15532.74324156746
"2023-05-03 23:40:00",2875,15531.77726796737
"2023-05-03 23:50:00",2856,15530.930858686068
"2023-05-04 00:00:00",2803,15529.78472222222
"2023-05-04 00:10:00",2739,15528.417055913804
"2023-05-04 00:20:00",2739,15526.894772376545
"2023-05-04 00:30:00",2780,15525.233961640211
"2023-05-04 00:40:00",2880,15523.592854387125
"2023-05-04 00:50:00",2933,15521.061745618386
"2023-05-04 01:00:00",2996,15517.827876984125
"2023-05-04 01:10:00",3097,15514.429270695546
"2023-05-04 01:20:00",3209,15510.777998236332
"2023-05-04 01:30:00",3287,15506.303106398811
"2023-05-04 01:40:00",3456,15501.420304232806
"2023-05-04 01:50:00",3578,15495.86312624008
"2023-05-04 02:00:00",3743,15490.054398148148
"2023-05-04 02:10:00",3910,15484.048493992505
"2023-05-04 02:20:00",4066,15477.609326774691
"2023-05-04 02:30:00",4220,15470.126550099205
"2023-05-04 02:40:00",4358,15461.751901455025
"2023-05-04 02:50:00",4498,15452.665126901455
"2023-05-04 03:00:00",4615,15442.65658068783
"2023-05-04 03:10:00",4702,15432.255962714946
"2023-05-04 03:20:00",4791,15420.944017305996
"2023-05-04 03:30:00",4908,15409.814070767196
"2023-05-04 03:40:00",5032,15398.540405919313
"2023-05-04 03:50:00",5161,15387.299913194445